num__study_hours,num__session_duration,num__breaks_taken,num__productivity_score,num__efficiency,num__study_intensity,num__difficulty_code,num__difficulty_burden,num__productive_pace,cat__subject_difficulty_easy,cat__subject_difficulty_hard,cat__subject_difficulty_medium,cat__time_of_day_afternoon,cat__time_of_day_evening,cat__time_of_day_morning,cat__time_of_day_night
0.6789832018346569,1.6205768837535472,0.7062658996888608,0.9693086413702048,-0.3053404583579948,-0.23459562892185915,-0.031285824295086195,1.0225508630334301,-0.8127837736548309,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6205932389322475,-0.778372003206741,1.2824735101576283,-0.2821359204016019,-0.7666643563537363,-0.8540468952433576,-0.031285824295086195,-0.5049856214744654,0.5243282784921537,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4102981294320842,1.3631044885457324,-0.44614932124867446,0.9910146691921795,0.6804058898401547,0.4018921226198272,1.337468988614945,2.3724613689080623,-0.6587595612308361,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8177700392195393,-0.9830753160407023,0.13005828922009316,0.07319280057441792,-0.7272840146733509,-0.6719916538688093,-1.4000406372051173,-1.402219801072878,1.201129874812981,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7196912516522813,1.2767512283980156,-0.44614932124867446,1.0164236158768616,-0.7973137402423925,0.3704396774597784,-1.4000406372051173,-0.6827448022404646,-0.5944037747607759,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.004682170965090247,0.4195722800882278,0.13005828922009316,0.16694048827517435,-0.17326883404861468,-0.28882693732551146,-0.031285824295086195,0.25780828759435215,-0.4594389521527559,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05547336125415242,-1.566019754940819,1.2824735101576283,-1.8114427033354776,-1.1498204784254107,-0.997489352855694,-0.031285824295086195,-1.0065222253822492,0.3266511675566227,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.8048170488101591,-1.0708864901220794,-1.5985645421862096,1.0164236158768616,-0.8291894882808633,1.2060709998443158,1.337468988614945,0.04768693764292365,2.3083892419615575,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8805720385809307,0.3969388426930723,0.13005828922009316,1.0164236158768616,-0.40738167213023835,-0.29500976945515645,1.337468988614945,1.4496489141657718,0.0720057909348705,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.4165639112121781,0.7782570265139089,0.7062658996888608,-0.019759241499513764,0.12133695091568868,-0.4186745095922401,-0.031285824295086195,0.48620166420186334,-0.8204250141938025,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5227474346181272,-0.07232169803787306,1.2824735101576283,0.23548184682908438,-0.5036809795884712,-0.7254645552971183,-1.4000406372051173,-1.1122575206218566,0.03310205325268622,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6527716626251142,-1.005500906101536,-0.44614932124867446,-1.0738513803042644,-0.25362854249267214,-0.4608249439217385,-1.4000406372051173,-1.4093595753279158,0.1441187452816129,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8140367649894688,0.5645225741345998,0.7062658996888608,-0.6236373460381167,0.22109458833523155,-0.46538360521253563,-0.031285824295086195,0.3501057366144263,-1.0271704263400538,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5132217050903077,1.102364646249345,1.858681120626396,-0.24739851279359468,0.09548499586435488,-0.6284593461978214,-1.4000406372051173,-0.738265340441314,-1.127089568620116,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.281322230536947,0.538595861582262,-1.5985645421862096,1.0164236158768616,-0.6128787197499279,2.964736115085559,-0.031285824295086195,0.333596839921247,-0.05544268081568365,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.473189622697514,-0.796818639466974,0.13005828922009316,-1.5187043030021135,0.6067704243940818,-0.6211114563903904,1.337468988614945,0.30945698412991096,-0.5386555809949952,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.05547336125415242,-0.07132183372031854,-1.5985645421862096,1.0164236158768616,0.18801072919316086,2.298285207586557,-0.031285824295086195,-0.05476972227849345,0.5706828191176261,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4137536471734655,-0.6669816142644271,-0.44614932124867446,-0.6813453418346328,-0.2524368147448234,-0.337526073167908,-0.031285824295086195,-0.4340575228985468,0.0257444579098619,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.1417661085853563,-0.6121455157515514,-0.44614932124867446,-1.418253885616924,3.4031469034954616,-0.31755312277417747,1.337468988614945,0.4858435689275504,-0.6502555132274409,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.05547336125415242,-0.9304522089156808,1.2824735101576283,-0.09803076571873186,-0.33922489048108334,-0.8817429794549265,-0.031285824295086195,-0.6018230589265943,0.9420693969831775,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.11071247315030534,-0.13592535078838988,-1.0223569317174421,0.28272744967973834,-0.017656844156629665,0.4488487986119352,-0.031285824295086195,-0.09590616744638156,0.13465414434396886,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05547336125415242,2.2129599479054622,-1.0223569317174421,1.0164236158768616,0.18801072919316086,1.7321504235541154,1.337468988614945,3.1841826363681234,-1.0737644973562102,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.21358150632204506,1.2202968013876834,0.13005828922009316,1.0164236158768616,0.04990128351128086,-0.07009103738905148,-1.4000406372051173,-0.7007185484588637,-0.5592763801061121,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.426928458747643,0.26109878510988516,0.13005828922009316,-2.0443583732790613,4.946173428223179,-0.33211753430124746,-1.4000406372051173,-1.0061043725787984,-1.7154761878838238,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5281918407742225,0.5465536505467076,-1.0223569317174421,1.0164236158768616,-0.7211810627746122,0.8217177555973056,-0.031285824295086195,0.33866398122020464,-0.062330298353188235,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7858520875465705,-0.03889643243957313,-0.44614932124867446,-0.09365582580465819,0.5326878664122313,-0.1087586276378528,-1.4000406372051173,-1.1016157114146445,-0.2265808860358617,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3066357204061834,1.0384104571744999,0.13005828922009316,0.6960149082296437,0.3941464748727594,-0.11977738035636595,-0.031285824295086195,0.6518549880655018,-0.6056500425388447,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3016284524647707,0.9677585772579654,1.858681120626396,0.01911333336151369,0.02519685120875068,-0.6494711594134377,-1.4000406372051173,-0.7811207098362525,-0.9149224365389699,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5385715858698226,1.806855586924534,-0.44614932124867446,0.8435465454882726,-0.2651983845729136,0.5635195708782436,1.337468988614945,2.7963007407045395,-0.9631918435786533,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.07489116226232492,-0.20575712603457275,-1.0223569317174421,-0.5707666228896503,-0.5757963436117312,0.4106965607415479,1.337468988614945,0.8739967485642872,-0.3999809049570778,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5061063712233546,-0.5318134458970096,0.7062658996888608,-0.3452513227732248,-0.7326641256462394,-0.7049746651542977,1.337468988614945,0.5625710275110898,0.1299415868967043,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0729750990256846,0.44684919450275645,0.7062658996888608,1.0164236158768616,-0.5111458561128561,-0.49109970797463387,1.337468988614945,1.4973197193411085,0.02602833189707691,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.12189935864711274,0.48964583060567696,0.7062658996888608,0.2489418892375741,-0.22698989077738185,-0.48174701754169064,-0.031285824295086195,0.30242778974224543,-0.4653004379184155,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0274349265914604,-1.2796296477107485,0.13005828922009316,-0.8035216028112767,0.39827580222542736,-0.7530021348674849,1.337468988614945,-0.1516896252600727,0.9055333314187658,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.319848143889941,1.848827346023499,0.7062658996888608,1.0164236158768616,-0.6306039171146629,-0.1847142338128322,-0.031285824295086195,1.167889894897895,-0.9076726018360983,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.35496859364841654,-1.2939112328987963,-1.5985645421862096,-0.594196236454189,-0.25731841540210865,0.9623741152268979,-1.4000406372051173,-1.501182560612502,1.1637943858082476,1.0,0.0,0.0,1.0,0.0,0.0,0.0
